,Date,stock,value,change
548,6/11/2007,AAPL,15.900953,0.158084864
549,6/11/2007,GSPC,1509.119995,-1.068171852
550,6/12/2007,MSFT,24.103532,1.809041928
551,6/12/2007,IBM,85.300841,0.762171852
552,6/12/2007,SBUX,12.708985,0.108151831
553,6/12/2007,AAPL,15.92609,-2.392420236
554,6/12/2007,GSPC,1493.0,1.518422237
555,6/13/2007,MSFT,24.539575,0.42777432
556,6/13/2007,IBM,85.95098,0.707909322
557,6/13/2007,SBUX,12.72273,-0.57616565
558,6/13/2007,AAPL,15.545071,1.063822738
559,6/13/2007,GSPC,1515.670044,0.481630354
560,6/14/2007,MSFT,24.644549,-0.098297599
561,6/14/2007,IBM,86.559435,1.194026971
562,6/14/2007,SBUX,12.649426,0.579504556
563,6/14/2007,AAPL,15.710443,1.473682187
564,6/14/2007,GSPC,1522.969971,0.652676231
565,6/15/2007,MSFT,24.620324,0.065596212
566,6/15/2007,IBM,87.592978,0.228381321
567,6/15/2007,SBUX,12.72273,-0.396117814
568,6/15/2007,AAPL,15.941965,3.809135198
569,6/15/2007,GSPC,1532.910034,-0.121336866
570,6/18/2007,MSFT,24.636474,-0.16388303
571,6/18/2007,IBM,87.793024,1.110793268
572,6/18/2007,SBUX,12.672333,-0.253071001
573,6/18/2007,AAPL,16.549216,-1.143178021
574,6/18/2007,GSPC,1531.050049,0.173077425
575,6/19/2007,MSFT,24.596099,-1.477344029
576,6/19/2007,IBM,88.768223,-0.469484446
577,6/19/2007,SBUX,12.640263,-0.978618878
578,6/19/2007,AAPL,16.360029,-1.706286706
579,6/19/2007,GSPC,1533.699951,-1.360108604
580,6/20/2007,MSFT,24.23273,0.699764327
581,6/20/2007,IBM,88.35147,0.566036988
582,6/20/2007,SBUX,12.516563,-3.879938926
583,6/20/2007,AAPL,16.08088,1.933358125
584,6/20/2007,GSPC,1512.839966,0.618041248
585,6/21/2007,MSFT,24.402302,-2.415616363
586,6/21/2007,IBM,88.851572,-2.026262405
587,6/21/2007,SBUX,12.030928,-2.741808446
588,6/21/2007,AAPL,16.391781,-0.726394527
589,6/21/2007,GSPC,1522.189941,-1.28958164
590,6/22/2007,MSFT,23.812836,0.0
591,6/22/2007,IBM,87.051206,0.631937253
592,6/22/2007,SBUX,11.701063,0.469846201
593,6/22/2007,AAPL,16.272712,-0.536591565
594,6/22/2007,GSPC,1502.560059,-0.320790438
595,6/25/2007,MSFT,23.812836,0.101730848
596,6/25/2007,IBM,87.601315,0.218842605
597,6/25/2007,SBUX,11.75604,0.428690273
598,6/25/2007,AAPL,16.185394,-2.198784904
599,6/25/2007,GSPC,1497.73999,-0.323819557
600,6/26/2007,MSFT,23.837061,1.185636937
601,6/26/2007,IBM,87.793024,0.094938067
602,6/26/2007,SBUX,11.806437,1.396966756
603,6/26/2007,AAPL,15.829512,1.872123411
604,6/26/2007,GSPC,1492.890015,0.900933817
605,6/27/2007,MSFT,24.119682,-0.13391553
606,6/27/2007,IBM,87.876373,0.493215622
607,6/27/2007,SBUX,11.971369,1.224646905
608,6/27/2007,AAPL,16.12586,-1.091148007
609,6/27/2007,GSPC,1506.339966,-0.04182356
610,6/28/2007,MSFT,24.087382,-1.206839332
611,6/28/2007,IBM,88.309793,-0.660686635
612,6/28/2007,SBUX,12.117976,-0.793952719
613,6/28/2007,AAPL,15.949903,1.227612481
614,6/28/2007,GSPC,1505.709961,-0.156735697
615,6/29/2007,MSFT,23.796686,0.916186397
616,6/29/2007,IBM,87.726342,-0.22802615
617,6/29/2007,SBUX,12.021765,-0.724086688
618,6/29/2007,AAPL,16.145706,-0.639142073
619,6/29/2007,GSPC,1503.349976,1.069616407
620,7/2/2007,MSFT,24.014708,0.941493855
621,7/2/2007,IBM,87.526303,1.495095709
622,7/2/2007,SBUX,11.934717,1.190024028
623,7/2/2007,AAPL,16.042512,4.873825246
624,7/2/2007,GSPC,1519.430054,0.358025102
625,7/3/2007,MSFT,24.240805,-0.0999348
626,7/3/2007,IBM,88.834905,1.379246142
627,7/3/2007,SBUX,12.076743,-0.075873106
628,7/3/2007,AAPL,16.824396,4.38782468
629,7/3/2007,GSPC,1524.869995,0.034758963
630,7/5/2007,MSFT,24.21658,-0.066689846
631,7/5/2007,IBM,90.060157,0.906983762
632,7/5/2007,SBUX,12.06758,0.797260097
633,7/5/2007,AAPL,17.562621,-0.338981294
634,7/5/2007,GSPC,1525.400024,0.330399693
635,7/6/2007,MSFT,24.20043,-0.333663493
636,7/6/2007,IBM,90.876988,-0.055028232
637,7/6/2007,SBUX,12.16379,-0.790954135
638,7/6/2007,AAPL,17.503087,-1.489034477
639,7/6/2007,GSPC,1530.439941,0.092132658
640,7/9/2007,MSFT,24.119682,-1.80783478
641,7/9/2007,IBM,90.82698,-0.312016319
642,7/9/2007,SBUX,12.06758,-0.8731991
643,7/9/2007,AAPL,17.24246,1.549906452
644,7/9/2007,GSPC,1531.849976,-1.418544984
645,7/10/2007,MSFT,23.683638,0.545515854
646,7/10/2007,IBM,90.543585,0.432662347
647,7/10/2007,SBUX,11.962206,-0.459589143
648,7/10/2007,AAPL,17.509702,0.030223244
649,7/10/2007,GSPC,1510.119995,0.572140958
650,7/11/2007,MSFT,23.812836,1.966766999
651,7/11/2007,IBM,90.935333,0.164986475
652,7/11/2007,SBUX,11.907229,-0.115434078
653,7/11/2007,AAPL,17.514994,1.268981308
654,7/11/2007,GSPC,1518.76001,1.905497959
655,7/12/2007,MSFT,24.281179,-0.831392907
656,7/12/2007,IBM,91.085364,-0.622254746
657,7/12/2007,SBUX,11.893484,0.423727816
658,7/12/2007,AAPL,17.737256,2.729914932
659,7/12/2007,GSPC,1547.699951,0.310140799
660,7/13/2007,MSFT,24.079307,0.704227078
661,7/13/2007,IBM,90.518581,0.976063688
662,7/13/2007,SBUX,11.94388,0.038362743
663,7/13/2007,AAPL,18.221468,0.268639168
664,7/13/2007,GSPC,1552.5,-0.191947182
665,7/16/2007,MSFT,24.24888,2.497505039
666,7/16/2007,IBM,91.4021,1.012213067
667,7/16/2007,SBUX,11.948462,-0.805216604
668,7/16/2007,AAPL,18.270418,0.586538305
669,7/16/2007,GSPC,1549.52002,-0.00968203
670,7/17/2007,MSFT,24.854497,0.454839219
671,7/17/2007,IBM,92.327284,0.279864184
672,7/17/2007,SBUX,11.852251,2.435250485
673,7/17/2007,AAPL,18.377581,-0.568720116
674,7/17/2007,GSPC,1549.369995,-0.206532398
675,7/18/2007,MSFT,24.967545,1.908149159
676,7/18/2007,IBM,92.585675,4.303203492
677,7/18/2007,SBUX,12.140883,4.566035271
678,7/18/2007,AAPL,18.273064,1.361140091
679,7/18/2007,GSPC,1546.170044,0.446905049
680,7/19/2007,MSFT,25.443963,-1.110758572
681,7/19/2007,IBM,96.569825,-0.906268599
682,7/19/2007,SBUX,12.69524,-0.036076514
683,7/19/2007,AAPL,18.521786,2.678575381
684,7/19/2007,GSPC,1553.079956,-1.222086469
685,7/20/2007,MSFT,25.161342,0.096278648
686,7/20/2007,IBM,95.694643,1.367475711
687,7/20/2007,SBUX,12.69066,1.696743905
688,7/20/2007,AAPL,19.017906,-0.034783009
689,7/20/2007,GSPC,1534.099976,0.4869285
690,7/23/2007,MSFT,25.185567,-1.250406632
691,7/23/2007,IBM,97.003244,-0.180442419
692,7/23/2007,SBUX,12.905988,0.425988309
693,7/23/2007,AAPL,19.011291,-6.130830358
694,7/23/2007,GSPC,1541.569946,-1.98044254
695,7/24/2007,MSFT,24.870645,-0.292207942
696,7/24/2007,IBM,96.828209,1.66135883
697,7/24/2007,SBUX,12.960966,-1.166494843
698,7/24/2007,AAPL,17.845741,1.756985042
699,7/24/2007,GSPC,1511.040039,0.466561231
700,7/25/2007,MSFT,24.797971,-2.377073511
701,7/25/2007,IBM,98.436873,-1.329381928
702,7/25/2007,SBUX,12.809777,-1.895559931
703,7/25/2007,AAPL,18.159288,6.367479826
704,7/25/2007,GSPC,1518.089966,-2.333849297
705,7/26/2007,MSFT,24.208505,-1.967977783
706,7/26/2007,IBM,97.128271,-0.780911667
707,7/26/2007,SBUX,12.56696,-1.82281952
708,7/26/2007,AAPL,19.315577,-1.472609387
709,7/26/2007,GSPC,1482.660034,-1.599158435
710,7/27/2007,MSFT,23.732087,0.034025663
711,7/27/2007,IBM,96.369785,-0.951397785
712,7/27/2007,SBUX,12.337887,0.185663882
713,7/27/2007,AAPL,19.031134,-1.682301223
714,7/27/2007,GSPC,1458.949951,1.025400699
715,7/30/2007,MSFT,23.740162,-1.394560829
716,7/30/2007,IBM,95.452925,-3.37931813
717,7/30/2007,SBUX,12.360794,-1.111935042
718,7/30/2007,AAPL,18.710973,-6.837308781
719,7/30/2007,GSPC,1473.910034,-1.264664299
720,7/31/2007,MSFT,23.409091,1.069332423
721,7/31/2007,IBM,92.227267,1.256213089
722,7/31/2007,SBUX,12.22335,1.949023795
723,7/31/2007,AAPL,17.431646,2.459021942
724,7/31/2007,GSPC,1455.27002,0.724266896
725,8/1/2007,MSFT,23.659412,0.750859742
726,8/1/2007,IBM,93.385838,1.062122503
727,8/1/2007,SBUX,12.461586,-1.029411505
728,8/1/2007,AAPL,17.860294,1.103699637
729,8/1/2007,GSPC,1465.810059,0.435929059
730,8/2/2007,MSFT,23.837061,-1.897024973
731,8/2/2007,IBM,94.37771,-1.183435156
732,8/2/2007,SBUX,12.333305,-2.265978179
733,8/2/2007,AAPL,18.057418,-3.39951703
734,8/2/2007,GSPC,1472.199951,-2.65859892
735,8/3/2007,MSFT,23.384866,2.002769655
736,8/3/2007,IBM,93.260811,1.78746998
737,8/3/2007,SBUX,12.053835,2.204485129
738,8/3/2007,AAPL,17.443553,2.578689101
739,8/3/2007,GSPC,1433.060059,2.415110573
740,8/6/2007,MSFT,23.853211,0.033848692
741,8/6/2007,IBM,94.92782,-0.316094902
742,8/6/2007,SBUX,12.31956,0.855347107
743,8/6/2007,AAPL,17.893368,-0.162658031
744,8/6/2007,GSPC,1467.670044,0.615936602
745,8/7/2007,MSFT,23.861285,1.522843384
746,8/7/2007,IBM,94.627758,-0.132583718
747,8/7/2007,SBUX,12.424935,2.212381795
748,8/7/2007,AAPL,17.864263,-0.755396402
749,8/7/2007,GSPC,1476.709961,1.407184183
750,8/8/2007,MSFT,24.224655,-2.333337668
751,8/8/2007,IBM,94.502297,-1.991502916
752,8/8/2007,SBUX,12.699822,1.190473378
753,8/8/2007,AAPL,17.729317,-5.686141209
754,8/8/2007,GSPC,1497.48999,-2.964962991
755,8/9/2007,MSFT,23.659412,-2.013651058
756,8/9/2007,IBM,92.620281,1.724912711
757,8/9/2007,SBUX,12.85101,-0.035647004
758,8/9/2007,AAPL,16.721203,-1.09976537
759,8/9/2007,GSPC,1453.089966,0.037853747
760,8/10/2007,MSFT,23.182994,-0.278648219
761,8/10/2007,IBM,94.2179,0.062144242
762,8/10/2007,SBUX,12.846429,-0.820259077
763,8/10/2007,AAPL,16.537309,2.232001591
764,8/10/2007,GSPC,1453.640015,-0.049528837
765,8/13/2007,MSFT,23.118395,-0.911313264
766,8/13/2007,IBM,94.276451,-0.585569349
767,8/13/2007,SBUX,12.741055,-2.373249311
768,8/13/2007,AAPL,16.906422,-2.942331618
769,8/13/2007,GSPC,1452.920044,-1.815654282
770,8/14/2007,MSFT,22.907714,-0.601347651
771,8/14/2007,IBM,93.724397,-0.731815858
772,8/14/2007,SBUX,12.438678,-2.136280077
773,8/14/2007,AAPL,16.408979,-3.329841546
774,8/14/2007,GSPC,1426.540039,-1.390783817
775,8/15/2007,MSFT,22.769959,-1.032030844
776,8/15/2007,IBM,93.038507,-1.384520283
777,8/15/2007,SBUX,12.172953,0.150555087
778,8/15/2007,AAPL,15.862586,-2.376983173
779,8/15/2007,GSPC,1406.699951,0.324878735
780,8/16/2007,MSFT,22.534966,1.582167907
781,8/16/2007,IBM,91.75037,1.103108358
782,8/16/2007,SBUX,12.19128,0.338217152
783,8/16/2007,AAPL,15.485535,4.280233134
784,8/16/2007,GSPC,1411.27002,2.456646886
785,8/17/2007,MSFT,22.891507,0.035397407
786,8/17/2007,IBM,92.762476,-1.51487871
787,8/17/2007,SBUX,12.232513,0.786510507
788,8/17/2007,AAPL,16.148352,0.131072199
789,8/17/2007,GSPC,1445.939941,-0.026964605
790,8/20/2007,MSFT,22.89961,-0.672330227
791,8/20/2007,IBM,91.357237,-0.164804678
792,8/20/2007,SBUX,12.328723,1.635084185
793,8/20/2007,AAPL,16.169518,4.377353734
794,8/20/2007,GSPC,1445.550049,0.108605441
795,8/21/2007,MSFT,22.745649,0.534379125
796,8/21/2007,IBM,91.206676,0.880409237
797,8/21/2007,SBUX,12.530308,0.694699604
798,8/21/2007,AAPL,16.877315,3.872387284
799,8/21/2007,GSPC,1447.119995,1.171288563
800,8/22/2007,MSFT,22.867197,0.283484679
801,8/22/2007,IBM,92.009668,1.318179955
802,8/22/2007,SBUX,12.617356,-0.072622188
803,8/22/2007,AAPL,17.53087,-1.086711612
804,8/22/2007,GSPC,1464.069946,-0.107231625
805,8/23/2007,MSFT,22.932022,1.802121941
806,8/23/2007,IBM,93.222521,1.606102242
807,8/23/2007,SBUX,12.608193,0.254358416
808,8/23/2007,AAPL,17.34036,3.227285939
809,8/23/2007,GSPC,1462.5,1.153503932
810,8/24/2007,MSFT,23.345285,-1.110725356
811,8/24/2007,IBM,94.71977,0.176619939
812,8/24/2007,SBUX,12.640263,-0.797388472
813,8/24/2007,AAPL,17.899983,-2.254253538
814,8/24/2007,GSPC,1479.369995,-0.850359007
815,8/27/2007,MSFT,23.085983,-1.965599645
816,8/27/2007,IBM,94.887064,-1.269396427
817,8/27/2007,SBUX,12.539471,-1.79028286
818,8/27/2007,AAPL,17.496472,-4.105850597
819,8/27/2007,GSPC,1466.790039,-2.347306232
820,8/28/2007,MSFT,22.632205,2.363048585
821,8/28/2007,IBM,93.682571,2.294643472
822,8/28/2007,SBUX,12.314979,2.232143473
823,8/28/2007,AAPL,16.778093,5.724643438
824,8/28/2007,GSPC,1432.359985,2.19218809
825,8/29/2007,MSFT,23.167015,-0.489678968
826,8/29/2007,IBM,95.832252,0.698264922
827,8/29/2007,SBUX,12.589867,-0.473070923
828,8/29/2007,AAPL,17.738579,1.618432908
829,8/29/2007,GSPC,1463.76001,-0.418100984
830,8/30/2007,MSFT,23.053571,0.984181583
831,8/30/2007,IBM,96.501415,1.144144881
832,8/30/2007,SBUX,12.530308,0.73125896
833,8/30/2007,AAPL,18.025666,1.636705129
834,8/30/2007,GSPC,1457.640015,1.121674407
835,8/31/2007,MSFT,23.28046,0.278452402
836,8/31/2007,IBM,97.605531,1.285456866
837,8/31/2007,SBUX,12.621937,0.617060599
838,8/31/2007,AAPL,18.320693,4.101673447
839,8/31/2007,GSPC,1473.98999,1.04682217
840,9/4/2007,MSFT,23.345285,-1.145434721
841,9/4/2007,IBM,98.860208,-0.262293601
842,9/4/2007,SBUX,12.699822,-1.010100771
843,9/4/2007,AAPL,19.072148,-5.133186886
844,9/4/2007,GSPC,1489.420044,-1.150112426
845,9/5/2007,MSFT,23.07788,1.509831059
846,9/5/2007,IBM,98.600904,-0.22055883
847,9/5/2007,SBUX,12.571541,0.510207937
848,9/5/2007,AAPL,18.093139,-1.279612123
849,9/5/2007,GSPC,1472.290039,0.42518864
850,9/6/2007,MSFT,23.426317,-1.625731437
851,9/6/2007,IBM,98.383431,-1.759904064
852,9/6/2007,SBUX,12.635682,-1.522846175
853,9/6/2007,AAPL,17.861617,-2.399827518
854,9/6/2007,GSPC,1478.550049,-1.690845705
855,9/7/2007,MSFT,23.045468,0.140643705
856,9/7/2007,IBM,96.651977,0.216356671
857,9/7/2007,SBUX,12.44326,-0.441821516
858,9/7/2007,AAPL,17.432969,3.748959801
859,9/7/2007,GSPC,1453.550049,-0.127281341
860,9/10/2007,MSFT,23.07788,1.58005848
861,9/10/2007,IBM,96.86109,1.338510644
862,9/10/2007,SBUX,12.388283,1.07248115
863,9/10/2007,AAPL,18.086524,-0.892399225
864,9/10/2007,GSPC,1451.699951,1.36323205
865,9/11/2007,MSFT,23.442524,0.0
866,9/11/2007,IBM,98.157586,-1.150403189
867,9/11/2007,SBUX,12.521145,0.0
868,9/11/2007,AAPL,17.92512,1.003758971
869,9/11/2007,GSPC,1471.48999,0.004761772
870,9/12/2007,MSFT,23.442524,0.795021048
871,9/12/2007,IBM,97.028378,-0.043106976
872,9/12/2007,SBUX,12.521145,0.548847569
873,9/12/2007,AAPL,18.105045,0.255757442
874,9/12/2007,GSPC,1471.560059,0.841956258
875,9/13/2007,MSFT,23.628897,-0.411521537
876,9/13/2007,IBM,96.986552,-0.707201139
877,9/13/2007,SBUX,12.589867,0.582238081
878,9/13/2007,AAPL,18.15135,1.173466436
879,9/13/2007,GSPC,1483.949951,0.020219617
880,9/14/2007,MSFT,23.531659,-1.067493796
881,9/14/2007,IBM,96.300662,-0.529836441
882,9/14/2007,SBUX,12.66317,-1.230102731
883,9/14/2007,AAPL,18.36435,-0.288156129
884,9/14/2007,GSPC,1484.25,-0.512041502
885,9/17/2007,MSFT,23.28046,0.696137447
886,9/17/2007,IBM,95.790426,1.84247432
887,9/17/2007,SBUX,12.5074,1.941394694
888,9/17/2007,AAPL,18.311432,1.813446376
889,9/17/2007,GSPC,1476.650024,2.920800752
890,9/18/2007,MSFT,23.442524,-0.898721486
891,9/18/2007,IBM,97.55534,0.034297456
892,9/18/2007,SBUX,12.750218,-0.179659673
893,9/18/2007,AAPL,18.6435,-0.106439242
894,9/18/2007,GSPC,1519.780029,0.608640713
895,9/19/2007,MSFT,23.231841,-0.871992883
896,9/19/2007,IBM,97.588799,0.162853731
897,9/19/2007,SBUX,12.727311,-1.043920432
898,9/19/2007,AAPL,18.623656,-0.326783313
899,9/19/2007,GSPC,1529.030029,-0.672323552
900,9/20/2007,MSFT,23.029261,0.809287801
901,9/20/2007,IBM,97.747726,-0.068458882
902,9/20/2007,SBUX,12.594448,-0.07275428
903,9/20/2007,AAPL,18.562797,2.73680739
904,9/20/2007,GSPC,1518.75,0.46090535
905,9/21/2007,MSFT,23.215634,1.500872214
906,9/21/2007,IBM,97.680809,-0.453844521
907,9/21/2007,SBUX,12.585285,-1.164908065
908,9/21/2007,AAPL,19.070825,2.865067453
909,9/21/2007,GSPC,1525.75,-0.525644437
910,9/24/2007,MSFT,23.564071,1.65061886
911,9/24/2007,IBM,97.23749,0.223658591
912,9/24/2007,SBUX,12.438678,-0.220988115
913,9/24/2007,AAPL,19.617217,3.304556401
914,9/24/2007,GSPC,1517.72998,-0.034262946
915,9/25/2007,MSFT,23.953024,-0.202976459
916,9/25/2007,IBM,97.45497,0.678053669
917,9/25/2007,SBUX,12.41119,2.214839995
918,9/25/2007,AAPL,20.265479,-0.267657133
919,9/25/2007,GSPC,1517.209961,0.541130312
920,9/26/2007,MSFT,23.904405,-0.033897518
921,9/26/2007,IBM,98.115767,0.34952792
922,9/26/2007,SBUX,12.686078,-2.600220494
923,9/26/2007,AAPL,20.211237,1.132419555
924,9/26/2007,GSPC,1525.420044,0.390709498
925,9/27/2007,MSFT,23.896302,-0.101731222
926,9/27/2007,IBM,98.458709,0.07646251
927,9/27/2007,SBUX,12.356212,-2.855017379
928,9/27/2007,AAPL,20.440113,-0.666664612
929,9/27/2007,GSPC,1531.380005,-0.302342004
930,9/28/2007,MSFT,23.871992,1.052279173
931,9/28/2007,IBM,98.533993,1.044139153
932,9/28/2007,SBUX,12.00344,0.45801037
933,9/28/2007,AAPL,20.303846,1.870074271
934,9/28/2007,GSPC,1526.75,1.328969314
935,10/1/2007,MSFT,24.123192,-0.23513472
936,10/1/2007,IBM,99.562825,-0.562881778
937,10/1/2007,SBUX,12.058417,1.063829523
938,10/1/2007,AAPL,20.683543,1.349618873
939,10/1/2007,GSPC,1547.040039,-0.026504421
940,10/2/2007,MSFT,24.06647,-0.841752031
941,10/2/2007,IBM,99.002404,-1.655964839
942,10/2/2007,SBUX,12.186698,-0.225557407
943,10/2/2007,AAPL,20.962692,-0.334489483
944,10/2/2007,GSPC,1546.630005,-0.455185725
945,10/3/2007,MSFT,23.86389,0.882848521
946,10/3/2007,IBM,97.362959,-0.609964001
947,10/3/2007,SBUX,12.15921,-0.075358514
948,10/3/2007,AAPL,20.892574,-1.06382775
949,10/3/2007,GSPC,1539.589966,0.211095166
950,10/4/2007,MSFT,24.074572,0.437565411
951,10/4/2007,IBM,96.76908,0.527271728
952,10/4/2007,SBUX,12.150047,1.206629077
953,10/4/2007,AAPL,20.670313,3.334613269
954,10/4/2007,GSPC,1542.839966,0.956029162
955,10/5/2007,MSFT,24.179914,0.0
956,10/5/2007,IBM,97.279316,1.263966535
957,10/5/2007,SBUX,12.296653,-0.670637774
958,10/5/2007,AAPL,21.359588,4.001238226
959,10/5/2007,GSPC,1557.589966,-0.321651404
960,10/8/2007,MSFT,24.179914,0.8713141
961,10/8/2007,IBM,98.508894,0.450035506
962,10/8/2007,SBUX,12.214187,0.412602165
963,10/8/2007,AAPL,22.214236,-0.029778202
964,10/8/2007,GSPC,1552.579956,0.809624519
965,10/9/2007,MSFT,24.390597,0.431891848
966,10/9/2007,IBM,98.952219,0.270498229
967,10/9/2007,SBUX,12.264583,-0.821821663
968,10/9/2007,AAPL,22.207621,-0.637434329
969,10/9/2007,GSPC,1565.150024,-0.171232978
970,10/10/2007,MSFT,24.495938,-1.058551014
971,10/10/2007,IBM,99.219883,-0.480525662
972,10/10/2007,SBUX,12.16379,-0.866284275
973,10/10/2007,AAPL,22.066062,-2.733976729
974,10/10/2007,GSPC,1562.469971,-0.515845882
975,10/11/2007,MSFT,24.236636,0.869274927
976,10/11/2007,IBM,98.743106,-0.203308371
977,10/11/2007,SBUX,12.058417,0.075988415
978,10/11/2007,AAPL,21.462781,3.094370669
979,10/11/2007,GSPC,1554.410034,0.475422497
980,10/12/2007,MSFT,24.447319,-0.430889784
981,10/12/2007,IBM,98.542353,0.18674204
982,10/12/2007,SBUX,12.06758,-0.8731991
983,10/12/2007,AAPL,22.126919,-0.161432326
984,10/12/2007,GSPC,1561.800049,-0.838141093
985,10/15/2007,MSFT,24.341978,0.932089414
986,10/15/2007,IBM,98.726373,1.330170409
987,10/15/2007,SBUX,11.962206,-0.153199167
988,10/15/2007,AAPL,22.091199,1.557068043
989,10/15/2007,GSPC,1548.709961,-0.65731688
990,10/16/2007,MSFT,24.568867,2.506595033
991,10/16/2007,IBM,100.039602,-3.19398012
992,10/16/2007,SBUX,11.94388,1.26582819
993,10/16/2007,AAPL,22.435174,1.869328047
994,10/16/2007,GSPC,1538.530029,0.176139623
995,10/17/2007,MSFT,25.184709,0.25740222
996,10/17/2007,IBM,96.844357,-0.846429287
997,10/17/2007,SBUX,12.095069,0.984847627
998,10/17/2007,AAPL,22.854561,0.43415404
999,10/17/2007,GSPC,1541.23999,-0.07526628
1000,10/18/2007,MSFT,25.249535,-3.177151579
1001,10/18/2007,IBM,96.024638,-2.195125172
1002,10/18/2007,SBUX,12.214187,-2.100524579
1003,10/18/2007,AAPL,22.953785,-1.775219207
1004,10/18/2007,GSPC,1540.079956,-2.561552135
1005,10/19/2007,MSFT,24.447319,1.126949749
1006,10/19/2007,IBM,93.916777,0.970790341
1007,10/19/2007,SBUX,11.957625,0.344826
1008,10/19/2007,AAPL,22.546305,2.31193537
1009,10/19/2007,GSPC,1500.630005,0.3798372
1010,10/22/2007,MSFT,24.722828,1.278263959
1011,10/22/2007,IBM,94.828512,1.155506901
1012,10/22/2007,SBUX,11.998858,-0.190918169
1013,10/22/2007,AAPL,23.067561,6.767607551
1014,10/22/2007,GSPC,1506.329956,0.880285886
1015,10/23/2007,MSFT,25.038851,1.132687758
1016,10/23/2007,IBM,95.924262,-1.508548484
1017,10/23/2007,SBUX,11.97595,-0.267786689
1018,10/23/2007,AAPL,24.628683,-0.123551064
1019,10/23/2007,GSPC,1519.589966,-0.244142241
1020,10/24/2007,MSFT,25.322463,2.368000301
1021,10/24/2007,IBM,94.477198,-0.123948426
1022,10/24/2007,SBUX,11.94388,0.383585569
1023,10/24/2007,AAPL,24.598254,-1.694181221
1024,10/24/2007,GSPC,1515.880005,-0.097631804
1025,10/25/2007,MSFT,25.922099,9.502968876
1026,10/25/2007,IBM,94.360095,0.815535423
1027,10/25/2007,SBUX,11.989695,0.0
1028,10/25/2007,AAPL,24.181515,1.050438734
1029,10/25/2007,GSPC,1514.400024,1.378764175
1030,10/26/2007,MSFT,28.385468,-1.313157845
1031,10/26/2007,IBM,95.129635,0.940824592
1032,10/26/2007,SBUX,11.989695,0.229271887
1033,10/26/2007,AAPL,24.435527,0.211155667
1034,10/26/2007,GSPC,1535.280029,0.371264583
1035,10/29/2007,MSFT,28.012722,2.892678548
1036,10/29/2007,IBM,96.024638,-0.592334438
1037,10/29/2007,SBUX,12.017184,-0.304996578
1038,10/29/2007,AAPL,24.487124,1.031926003
1039,10/29/2007,GSPC,1540.97998,-0.646339351
1040,10/30/2007,MSFT,28.82304,3.486089601
1041,10/30/2007,IBM,95.455851,1.752541078
1042,10/30/2007,SBUX,11.980532,2.026771432
1043,10/30/2007,AAPL,24.739813,1.577542239
1044,10/30/2007,GSPC,1531.02002,1.199199538
1045,10/31/2007,MSFT,29.827837,0.679164232
1046,10/31/2007,IBM,97.128754,-2.127110577
1047,10/31/2007,SBUX,12.22335,-3.185910573
1048,10/31/2007,AAPL,25.130094,-1.321395774
1049,10/31/2007,GSPC,1549.380005,-2.642351384
1050,11/1/2007,MSFT,30.030417,0.0
1051,11/1/2007,IBM,95.062718,0.827096065
1052,11/1/2007,SBUX,11.833925,-1.161432069
1053,11/1/2007,AAPL,24.798026,0.229405357
1054,11/1/2007,GSPC,1508.439941,0.080220827
1055,11/2/2007,MSFT,30.030417,-0.890453836
1056,11/2/2007,IBM,95.848978,-1.038480556
1057,11/2/2007,SBUX,11.696482,-2.232679878
1058,11/2/2007,AAPL,24.854914,-0.899560546
1059,11/2/2007,GSPC,1509.650024,-0.495477752
1060,11/5/2007,MSFT,29.76301,-0.871222366
1061,11/5/2007,IBM,94.853605,-0.202825185
1062,11/5/2007,SBUX,11.435337,-0.04005129
1063,11/5/2007,AAPL,24.631329,3.013211346
1064,11/5/2007,GSPC,1502.170044,1.204921911
1065,11/6/2007,MSFT,29.503708,-2.444380889
1066,11/6/2007,IBM,94.661218,-1.498621114
1067,11/6/2007,SBUX,11.430757,-3.366741153
1068,11/6/2007,AAPL,25.373523,-2.862499622
1069,11/6/2007,GSPC,1520.27002,-2.936979906
1070,11/7/2007,MSFT,28.782525,-2.195943546
1071,11/7/2007,IBM,93.242605,-4.474254017
1072,11/7/2007,SBUX,11.045913,-2.944835796
1073,11/7/2007,AAPL,24.647206,-5.813210633
1074,11/7/2007,GSPC,1475.619995,-0.057601212
1075,11/8/2007,MSFT,28.150477,-2.907314857
1076,11/8/2007,IBM,89.070694,-5.522570645
1077,11/8/2007,SBUX,10.720629,-3.547012027
1078,11/8/2007,AAPL,23.214412,-5.755963149
1079,11/8/2007,GSPC,1474.77002,-1.428702016
1080,11/9/2007,MSFT,27.332054,-1.037649787
1081,11/9/2007,IBM,84.151702,1.197003716
1082,11/9/2007,SBUX,10.340367,2.525480962
1083,11/9/2007,AAPL,21.878199,-7.02062816
1084,11/9/2007,GSPC,1453.699951,-0.998823519
1085,11/12/2007,MSFT,27.048443,3.576786287
1086,11/12/2007,IBM,85.159001,3.765402321
1087,11/12/2007,SBUX,10.601511,3.673287704
1088,11/12/2007,AAPL,20.342212,10.53590927
1089,11/12/2007,GSPC,1439.180054,2.909295115
1090,11/13/2007,MSFT,28.015908,-1.538011904
1091,11/13/2007,IBM,88.36558,-1.738381619
1092,11/13/2007,SBUX,10.990935,1.083793144
1093,11/13/2007,AAPL,22.485449,-2.265247183
